Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Tracker,Gender (product.metafields.specs.gender),Shape (product.metafields.specs.shape),Polarized (product.metafields.specs.polarized),Frame Material (product.metafields.specs.frame_material),Lens Material (product.metafields.specs.lens_material),Bridge Size (product.metafields.specs.bridge_size_mm),Lens Width (product.metafields.specs.lens_width_mm),Lens Height (product.metafields.specs.lens_height_mm),Temple Length (product.metafields.specs.temple_length_mm),Lens Color (product.metafields.specs.lens_color),Front Colour (product.metafields.specs.front_colour),Temple Material (product.metafields.specs.temple_material),Geofit (product.metafields.specs.geofit),Legacy SKU (product.metafields.internal.legacy_sku),Image Src
oakley-oo9289-0255,"Oakley FROGSKINS HYBRID — Performance Lifestyle, Celeste","Frame: Celeste. Lens: TennisBallYellow. Man / Round shape. Fit: Bridge: 17mm, Lens width: 55mm, Lens height: 44mm, Temple: 138mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, FROGSKINS HYBRID, Round",TRUE,Title,Default Title,,,,,OO9289-0255,2816000,3520000,,shopify,Man,Round,FALSE,O_matter,Polycarbonate,17,55,44,138,Prizm Violet,Matte Lilac/Prizm Clear,Injected,Universal Fit,OK9289-0255,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9289__928902__P21__noshad__fr.jpg?v=1785244791
oakley-oo9289-0255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9289__928902__P21__noshad__qt.jpg?v=1785244794
oakley-oo9289-0355,"Oakley FROGSKINS HYBRID — Performance Lifestyle, PrimaryBlue","Frame: PrimaryBlue. Lens: CoolGrey. Man / Round shape. Fit: Bridge: 17mm, Lens width: 55mm, Lens height: 44mm, Temple: 138mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, FROGSKINS HYBRID, Round",TRUE,Title,Default Title,,,,,OO9289-0355,2816000,3520000,,shopify,Man,Round,FALSE,O_matter,Polycarbonate,17,55,44,138,Prizm Violet,Matte Lilac/Prizm Clear,Injected,Universal Fit,OK9289-0355,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9289__928903__P21__noshad__fr.jpg?v=1785244797
oakley-oo9289-0355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9289__928903__P21__noshad__qt.jpg?v=1785244800
oakley-oo9289-0455,"Oakley FROGSKINS HYBRID — Performance Lifestyle, Matte Black","Frame: Matte Black. Lens: NeonPink. Man / Round shape. Fit: Bridge: 17mm, Lens width: 55mm, Lens height: 44mm, Temple: 138mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, FROGSKINS HYBRID, Round",TRUE,Title,Default Title,,,,,OO9289-0455,2816000,3520000,,shopify,Man,Round,FALSE,O_matter,Polycarbonate,17,55,44,138,Prizm Violet,Matte Lilac/Prizm Clear,Injected,Universal Fit,OK9289-0455,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9289__928904__P21__noshad__fr.jpg?v=1785244803
oakley-oo9289-0455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9289__928904__P21__noshad__qt.jpg?v=1785244806
oakley-oo9290-2331,"Oakley JAW BREAKER — Sport Performance, (sp-pz)-sp-RubyFdBlack","Frame: (sp-pz)-sp-RubyFdBlack. Lens: PrzmRoadRuby. Man / Shield shape. Fit: Bridge: 131mm, Lens width: 55mm, Lens height: 54mm, Temple: 121mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, JAW BREAKER, Shield",TRUE,Title,Default Title,,,,,OO9290-2331,2900000,3890000,,shopify,Man,Shield,FALSE,O_matter,Polycarbonate,131,55,54,121,Prizm Road,Polished White,Injected,High Bridge Fit,OK9290-2331,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9290__929023_000A.jpg?v=1785244809
oakley-oo9290-2331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9290__929023_030A.jpg?v=1785244812
oakley-oo9290-2631,"Oakley JAW BREAKER — Sport Performance, (sp-pz)-sp4-Retina","Frame: (sp-pz)-sp4-Retina. Lens: PrzmRoad, N.2,950. Man / Shield shape. Fit: Bridge: 131mm, Lens width: 55mm, Lens height: 54mm, Temple: 121mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, JAW BREAKER, Shield",TRUE,Title,Default Title,,,,,OO9290-2631,2900000,4090000,,shopify,Man,Shield,FALSE,O_matter,Polycarbonate,131,55,54,121,Prizm Road,Polished White,Injected,High Bridge Fit,OK9290-2631,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9290__929026__STD__noshad__fr.jpg?v=1785244815
oakley-oo9290-2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9290__929026__STD__noshad__qt.jpg?v=1785244818
oakley-oo9307-0832,"Oakley Turbine Rotor — Performance Lifestyle, PolishedBlack","Frame: PolishedBlack. Lens: PrzmDeepWaterPol.. Man / Shield shape. Fit: Bridge: 132mm, Lens height: 45mm, Temple: 132mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Turbine Rotor, Shield",TRUE,Title,Default Title,,,,,OO9307-0832,4640000,5800000,,shopify,Man,Shield,TRUE,O_matter,Polycarbonate,132,,45,132,Prizm Deep Water Polarized,Polished Black,Injected,High Bridge Fit,OK9307-0832,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9307__930708__STD__noshad__fr.jpg?v=1785244821
oakley-oo9307-0832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9307__930708__STD__noshad__qt.jpg?v=1785244824
oakley-oo9307-0932,"Oakley Turbine Rotor — Performance Lifestyle, Steel","Frame: Steel. Lens: PrzmDeepWaterPol.. Man / Shield shape. Fit: Bridge: 132mm, Lens height: 45mm, Temple: 132mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Turbine Rotor, Shield",TRUE,Title,Default Title,,,,,OO9307-0932,4640000,5800000,,shopify,Man,Shield,TRUE,O_matter,Polycarbonate,132,,45,132,Prizm Deep Water Polarized,Polished Black,Injected,High Bridge Fit,OK9307-0932,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9307__930709__STD__noshad__fr.jpg?v=1785244827
oakley-oo9307-0932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9307__930709__STD__noshad__qt.jpg?v=1785244830
oakley-oo9307-3132,"Oakley Turbine Rotor — Performance Lifestyle, Matte Steel","Frame: Matte Steel. Lens: PrizmVioletPol.. Man / Shield shape. Fit: Bridge: 132mm, Lens height: 45mm, Temple: 132mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, Turbine Rotor, Shield",TRUE,Title,Default Title,,,,,OO9307-3132,4640000,5800000,,shopify,Man,Shield,TRUE,O_matter,Polycarbonate,132,,45,132,Prizm Deep Water Polarized,Polished Black,Injected,High Bridge Fit,OK9307-3132,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9307__930731__P21__noshad__fr.jpg?v=1783996115
oakley-oo9307-3132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9307__930731__P21__noshad__qt.jpg?v=1783996118
oakley-oo9313-0138,"Oakley EV ZERO PATH — Sport Performance, (sp-b)-sp4-(A)Black","Frame: (sp-b)-sp4-(A)Black. Lens: BlkIrr. Unisex / Shield shape. Fit: Bridge: 138mm, Lens height: 50mm, Temple: 125mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, EV ZERO PATH, Shield",TRUE,Title,Default Title,,,,,OO9313-0138,2400000,3090000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,138,,50,125,+ Red Iridium,Planet X,Injected,Low Bridge Fit,OK9313-0138,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9313__931301_000A.jpg?v=1785244834
oakley-oo9313-0138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9313__931301_030A.jpg?v=1785244837
oakley-oo9313-0238,"Oakley EV ZERO PATH — Sport Performance, (sp-b)-sp4-(A)Planet","Frame: (sp-b)-sp4-(A)Planet. Lens: Red. Unisex / Shield shape. Fit: Bridge: 138mm, Lens height: 50mm, Temple: 125mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, EV ZERO PATH, Shield",TRUE,Title,Default Title,,,,,OO9313-0238,2400000,3090000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,138,,50,125,+ Red Iridium,Planet X,Injected,Low Bridge Fit,OK9313-0238,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9313__931302__STD__noshad__fr.jpg?v=1785244840
oakley-oo9313-0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9313__931302__STD__noshad__qt.jpg?v=1785244843
oakley-oo9313-0538,"Oakley EV ZERO PATH — Sport Performance, (sp-pz)-sp4-(A)Steel","Frame: (sp-pz)-sp4-(A)Steel. Lens: PrzmGolf. Unisex / Shield shape. Fit: Bridge: 138mm, Lens height: 50mm, Temple: 125mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, EV ZERO PATH, Shield",TRUE,Title,Default Title,,,,,OO9313-0538,2400000,3290000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,138,,50,125,+ Red Iridium,Planet X,Injected,Low Bridge Fit,OK9313-0538,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9313__931305__STD__noshad__fr.jpg?v=1785244846
oakley-oo9313-0538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9313__931305__STD__noshad__qt.jpg?v=1785244850
oakley-oo9313-07,"Oakley EV ZERO PATH — Sport Performance, (sp-pz)-sp5s-(A)Green","Frame: (sp-pz)-sp5s-(A)Green. Lens: PrzmRed. Unisex / Shield shape. Fit: Bridge: 138mm, Lens height: 50mm, Temple: 125mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, EV ZERO PATH, Shield",TRUE,Title,Default Title,,,,,OO9313-07,2400000,3390000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,138,,50,125,+ Red Iridium,Planet X,Injected,Low Bridge Fit,OK9313-07,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9313__931307_000A.jpg?v=1785244852
oakley-oo9313-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9313__931307_030A.jpg?v=1785244856
oakley-oo9313-1438,"Oakley EV ZERO PATH — Sport Performance, (sp-pz)-sp4-(A)Black","Frame: (sp-pz)-sp4-(A)Black. Lens: PrzmBlack. Unisex / Shield shape. Fit: Bridge: 138mm, Lens height: 50mm, Temple: 125mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, EV ZERO PATH, Shield",TRUE,Title,Default Title,,,,,OO9313-1438,2400000,3290000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,138,,50,125,+ Red Iridium,Planet X,Injected,Low Bridge Fit,OK9313-1438,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9313__931314__STD__noshad__fr.jpg?v=1785244859
oakley-oo9313-1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9313__931314__STD__noshad__qt.jpg?v=1785244861
oakley-oo9313-1538,"Oakley EV ZERO PATH — Sport Performance, (sp-pz)-sp4-(A)PolishWhite","Frame: (sp-pz)-sp4-(A)PolishWhite. Lens: PrzmSapp. Unisex / Shield shape. Fit: Bridge: 138mm, Lens height: 50mm, Temple: 125mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, EV ZERO PATH, Shield",TRUE,Title,Default Title,,,,,OO9313-1538,2650000,3290000,,shopify,Unisex,Shield,FALSE,O_matter,Polycarbonate,138,,50,125,+ Red Iridium,Planet X,Injected,Low Bridge Fit,OK9313-1538,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9313__931315__STD__noshad__fr.jpg?v=1785244865
oakley-oo9313-1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9313__931315__STD__noshad__qt.jpg?v=1785244868
oakley-oo9314-02,Oakley TRIGGERMAN — *(A)-Black,"Frame: *(A)-Black. Lens: JadeIrrPlr, 10. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, TRIGGERMAN",TRUE,Title,Default Title,,,,,OO9314-02,3990000,,,shopify,,,FALSE,,,,,,,,,,,OK9314-02,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9314__931402_000A.jpg?v=1785244871
oakley-oo9314-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9314__931402_030A.jpg?v=1785244874
oakley-oo9314-03,Oakley TRIGGERMAN — Plastic PolishBlack,"Frame: Plastic PolishBlack. Lens: RubyIrr,Sz56. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, TRIGGERMAN",TRUE,Title,Default Title,,,,,OO9314-03,3090000,,,shopify,,,FALSE,,,,,,,,,,,OK9314-03,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9314__931403_000A.jpg?v=1785244877
oakley-oo9314-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9314__931403_030A.jpg?v=1785244880
oakley-oo9314-04,Oakley TRIGGERMAN — Plastic BlkInk,"Frame: Plastic BlkInk. Lens: Violet Irr,Sz56. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, TRIGGERMAN",TRUE,Title,Default Title,,,,,OO9314-04,3090000,,,shopify,,,FALSE,,,,,,,,,,,OK9314-04,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9314__931404_000A.jpg?v=1785244883
oakley-oo9314-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9314__931404_030A.jpg?v=1785244886
oakley-oo9314-05,Oakley TRIGGERMAN — Plastic Matte Black,"Frame: Plastic Matte Black. Lens: ChrIrr,Sz56. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, TRIGGERMAN",TRUE,Title,Default Title,,,,,OO9314-05,3090000,,,shopify,,,FALSE,,,,,,,,,,,OK9314-05 | OKN9314-05,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9314__931405_000A.jpg?v=1785244889
oakley-oo9314-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9314__931405_030A.jpg?v=1785244893
oakley-oo9315-0555,Oakley STRINGER — sp5s-GrySmkW,"Frame: sp5s-GrySmkW. Lens: VioletIrr. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, STRINGER",TRUE,Title,Default Title,,,,,OO9315-0555,1700000,2490000,,shopify,,,FALSE,,,,,,,,,,,OK9315-0555,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9315__931505_000A.jpg?v=1785244896
oakley-oo9315-0555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9315__931505_030A.jpg?v=1785244899
oakley-oo9317-0463,Oakley THINLINK — sp4-(A)Black,"Frame: sp4-(A)Black. Lens: BlkIrr. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, THINLINK",TRUE,Title,Default Title,,,,,OO9317-0463,2490000,,,shopify,,,FALSE,,,,,,,,,,,OK9317-0463,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9317__931704_000A.jpg?v=1785244902
oakley-oo9317-0463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9317__931704_030A.jpg?v=1785244905
oakley-oo9340-0252,Oakley TRILLBE X — sp5s-PolishBlkW,"Frame: sp5s-PolishBlkW. Lens: RubyIrr. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, TRILLBE X",TRUE,Title,Default Title,,,,,OO9340-0252,1700000,2490000,,shopify,,,FALSE,,,,,,,,,,,OK9340-0252,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9340__934002__STD__noshad__fr.jpg?v=1785244908
oakley-oo9340-0252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9340__934002__STD__noshad__qt.jpg?v=1785244911
oakley-oo9346-0357,Oakley SLIVER XL — sp4-(A)BlkTortoise,"Frame: sp4-(A)BlkTortoise. Lens: ChrPol. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER XL",TRUE,Title,Default Title,,,,,OO9346-0357,2450000,3390000,,shopify,,,FALSE,,,,,,,,,,,OK9346-0357,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9346__934603_000A.jpg?v=1785244914
oakley-oo9346-0357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9346__934603_030A.jpg?v=1785244917
oakley-oo9346-0457,Oakley SLIVER XL  — sp4-(A)Matte Black,"Frame: sp4-(A)Matte Black. Lens: 24K Irr. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER XL ",TRUE,Title,Default Title,,,,,OO9346-0457,1950000,2690000,,shopify,,,FALSE,,,,,,,,,,,OK9346-0457,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9346__934604_000A.jpg?v=1785244920
oakley-oo9346-0457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9346__934604_030A.jpg?v=1785244923
oakley-oo9346-1057,Oakley SLIVER XL — sp4-(A)SappFd,"Frame: sp4-(A)SappFd. Lens: PrzmSappPol. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, SLIVER XL",TRUE,Title,Default Title,,,,,OO9346-1057,2650000,3690000,,shopify,,,FALSE,,,,,,,,,,,OK9346-1057,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9346__934610_000A.jpg?v=1785244926
oakley-oo9346-1057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9346__934610_030A.jpg?v=1785244929
oakley-oo9349-0653,"Oakley LATCH — Performance Lifestyle, sp-(A)Matte GryInk","Frame: sp-(A)Matte GryInk. Lens: SappPol.. Unisex / Round shape. Fit: Bridge: 21mm, Lens width: 53mm, Lens height: 45mm, Temple: 139mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LATCH, Round",TRUE,Title,Default Title,,,,,OO9349-0653,2650000,3690000,,shopify,Unisex,Round,FALSE,O_matter,Polycarbonate,21,53,45,139,Prizm Black,Matte Black,Injected,Low Bridge Fit,OK9349-0653,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9349__934906_000A.jpg?v=1785244932
oakley-oo9349-0653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9349__934906_030A.jpg?v=1785244935
oakley-oo9349-0953,"Oakley LATCH — Performance Lifestyle, sp-(A)SapFd","Frame: sp-(A)SapFd. Lens: PrzmSappPol.. Unisex / Round shape. Fit: Bridge: 21mm, Lens width: 53mm, Lens height: 45mm, Temple: 139mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LATCH, Round",TRUE,Title,Default Title,,,,,OO9349-0953,2650000,3790000,,shopify,Unisex,Round,FALSE,O_matter,Polycarbonate,21,53,45,139,Prizm Black,Matte Black,Injected,Low Bridge Fit,OK9349-0953,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9349__934909_000A.jpg?v=1785244938
oakley-oo9349-0953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9349__934909_030A.jpg?v=1785244941
oakley-oo9349-1153,"Oakley LATCH — Performance Lifestyle, sp4-(A)Mbk","Frame: sp4-(A)Mbk. Lens: PrzmBlkIrr. Unisex / Round shape. Fit: Bridge: 21mm, Lens width: 53mm, Lens height: 45mm, Temple: 139mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LATCH, Round",TRUE,Title,Default Title,,,,,OO9349-1153,3090000,,,shopify,Unisex,Round,FALSE,O_matter,Polycarbonate,21,53,45,139,Prizm Black,Matte Black,Injected,Low Bridge Fit,OK9349-1153,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9349__934911__STD__noshad__fr.jpg?v=1785244948
oakley-oo9349-1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9349__934911__STD__noshad__qt.jpg?v=1785244952
oakley-oo9349-1353,"Oakley LATCH — Performance Lifestyle, sp4-(A)Mbk","Frame: sp4-(A)Mbk. Lens: PrzmRuby. Unisex / Round shape. Fit: Bridge: 21mm, Lens width: 53mm, Lens height: 45mm, Temple: 139mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LATCH, Round",TRUE,Title,Default Title,,,,,OO9349-1353,3090000,,,shopify,Unisex,Round,FALSE,O_matter,Polycarbonate,21,53,45,139,Prizm Black,Matte Black,Injected,Low Bridge Fit,OK9349-1353,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9349__934913_000A.jpg?v=1785244955
oakley-oo9349-1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9349__934913_030A.jpg?v=1785244958
oakley-oo9349-1553,"Oakley LATCH — Performance Lifestyle, sp-(A)RubyFdW","Frame: sp-(A)RubyFdW. Lens: PrzmBlkPol.. Unisex / Round shape. Fit: Bridge: 21mm, Lens width: 53mm, Lens height: 45mm, Temple: 139mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LATCH, Round",TRUE,Title,Default Title,,,,,OO9349-1553,2650000,3790000,,shopify,Unisex,Round,FALSE,O_matter,Polycarbonate,21,53,45,139,Prizm Black,Matte Black,Injected,Low Bridge Fit,OK9349-1553,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9349__934915_000A.jpg?v=1785244961
oakley-oo9349-1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9349__934915_030A.jpg?v=1785244964
oakley-oo9358-0855,"Oakley LATCH SQ. — Performance Lifestyle, sp4-(A)MBrown","Frame: sp4-(A)MBrown. Lens: PrzBrwPol. Unisex / Square shape. Fit: Bridge: 17mm, Lens width: 55mm, Lens height: 43mm, Temple: 139mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LATCH SQ., Square",TRUE,Title,Default Title,,,,,OO9358-0855,2650000,3990000,,shopify,Unisex,Square,FALSE,O_matter,Polycarbonate,17,55,43,139,Prizm Sapphire,Matte Grey Ink,,Low Bridge Fit,OK9358-0855,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9358__935808_000A.jpg?v=1785244967
oakley-oo9358-0855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9358__935808_030A.jpg?v=1785244971
oakley-oo9358-1155,"Oakley LATCH SQ. — Performance Lifestyle, sp4-(A)MBlack","Frame: sp4-(A)MBlack. Lens: PrzmRuby. Unisex / Square shape. Fit: Bridge: 17mm, Lens width: 55mm, Lens height: 43mm, Temple: 139mm. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, LATCH SQ., Square",TRUE,Title,Default Title,,,,,OO9358-1155,2150000,3090000,,shopify,Unisex,Square,FALSE,O_matter,Polycarbonate,17,55,43,139,Prizm Sapphire,Matte Grey Ink,,Low Bridge Fit,OK9358-1155,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9358__935811__STD__noshad__fr.jpg?v=1785244974
oakley-oo9358-1155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9358__935811__STD__noshad__qt.jpg?v=1785244977
oakley-oo9369-0357,Oakley CROSSRANGE R — (AK)-sp5s-(A)BlkCarbonw,"Frame: (AK)-sp5s-(A)BlkCarbonw. Lens: PrzmTrailPink. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CROSSRANGE R",TRUE,Title,Default Title,,,,,OO9369-0357,2450000,3290000,,shopify,,,FALSE,,,,,,,,,,,OK9369-0357,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9369__936903_000A.jpg?v=1785244980
oakley-oo9369-0357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9369__936903_030A.jpg?v=1785244983
oakley-oo9369-0457,Oakley CROSSRANGE R — (AK)-sp5s-(A)GrySmkW,"Frame: (AK)-sp5s-(A)GrySmkW. Lens: PrzmSpPol,Blue. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CROSSRANGE R",TRUE,Title,Default Title,,,,,OO9369-0457,2650000,4190000,,shopify,,,FALSE,,,,,,,,,,,OK9369-0457,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9369__936904_000A.jpg?v=1785244985
oakley-oo9369-0457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9369__936904_030A.jpg?v=1785244989
oakley-oo9369-0557,Oakley CROSSRANGE R — (AK)-sps-(A)Matte BlkW,"Frame: (AK)-sps-(A)Matte BlkW. Lens: PrzmPol+Gagang. Authentic, sold by an authorized retailer.",Oakley,Sunglasses,"Oakley, CROSSRANGE R",TRUE,Title,Default Title,,,,,OO9369-0557,2650000,4190000,,shopify,,,FALSE,,,,,,,,,,,OK9369-0557,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9369__936905_000A.jpg?v=1785244992
oakley-oo9369-0557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1056/5215/8545/files/0OO9369__936905_030A.jpg?v=1785244995
